"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"113","445.9482442336429","276.0011677185919","4.834831371351634","-0.3092919791308059","0.0078125","0.00927734375","0.00634765625","1600","0.00024893678260495946","0","0.00024893678260495946","0.00024893678260495946","113_114:0.01985331374145044","113_114:660","true"
"114","201.1966289885059","31.074923574691294","5.084371448263862","-0.30448707785321494","0.12255859375","0.0458984375","0.19921875","1600","0.00022544069972938566","0","0.00022544069972938566","0.00022544069972938566","","","true"
"115","198.7861084433473","100.98377439757834","4.832736346086384","-0.3084662939367489","0.022216796875","0.02197265625","0.0224609375","1600","0.0003941809383518865","0","0.0003941809383518865","0.0003941809383518865","115_114:0.020045418742394572","115_114:660","true"
"116","239.0299512165115","219.6556818183636","5.004804183258847","-0.30529127817473867","0.019287109375","0.0146484375","0.02392578125","1600","0.0002185950012671223","0","0.0002185950012671223","0.0002185950012671223","116_115:0.007985414921006628;116_117:0.006893907275370703","116_115:660;116_117:660","true"
"117","310.6921426834764","106.66271973624383","4.819695356071279","-0.30793455769315914","0.07666015625","0.03076171875","0.12255859375","1600","0.0002674792846378452","0","0.0002674792846378452","0.0002674792846378452","","","true"
"118","168.8608597568349","132.33538818570923","4.89215129443429","-0.3081199779354357","0.012451171875","0.0146484375","0.01025390625","1600","0.00024085401487077416","0","0.00024085401487077416","0.00024085401487077416","118_117:0.00889022528276967;118_119:0.007287074928318038","118_117:660;118_119:660","true"
"119","256.53235280283434","245.3040044552895","5.107363828692077","-0.3047984938795036","0.010986328125","0.01416015625","0.0078125","1600","0.0002078308264253103","0","0.0002078308264253103","0.0002078308264253103","","","true"
"120","35.077687529151305","69.17747160764016","4.959538971627914","-0.3056954733082303","0.01220703125","0.0146484375","0.009765625","1600","0.0007904461355357352","0","0.0007904461355357352","0.0007904461355357352","120_119:0.02498312759977378;120_121:0.014030493306981973","120_119:660;120_121:660","true"
"121","453.57205336176906","381.13907429565245","4.847608018848499","-0.30898414340606517","0.011474609375","0.01171875","0.01123046875","1600","0.00012631906752134584","0","0.00012631906752134584","0.00012631906752134584","121_122:0.010772760215594979","121_122:660","true"
"122","203.18166555726543","46.758263872283464","5.069366717010722","-0.30443291332695616","0.012451171875","0.0126953125","0.01220703125","1600","0.00020907885471246527","0","0.00020907885471246527","0.00020907885471246527","","","true"
"123","225.37583001497066","124.83960011218385","4.868531374137779","-0.30751603403749017","0.024169921875","0.01904296875","0.029296875","1600","0.0002946598072263589","0","0.0002946598072263589","0.0002946598072263589","123_122:0.011258274345006092","123_122:660","true"
"124","229.37580150058798","307.23549222831974","4.914783823071977","-0.30684570885948736","0.01806640625","0.01318359375","0.02294921875","1600","0.00022611081414188066","0","0.00022611081414188066","0.00022611081414188066","124_123:0.008335008003764188;124_125:0.006232012044452673","124_123:660;124_125:660","true"
"125","278.4364225866299","282.6970945426206","4.991901060215333","-0.3060209291104264","0.0166015625","0.013671875","0.01953125","1600","0.00015042865603086698","0","0.00015042865603086698","0.00015042865603086698","","","true"
"126","160.75987375032355","27.949579493697126","4.950348755533129","-0.29245643145846556","0.034912109375","0.03125","0.03857421875","1600","0.0011745878742295825","0","0.0011745878742295825","0.0011745878742295825","126_112:0.01809086889180883;126_125:0.01581178890671603","126_112:660;126_125:660","true"
